,Unnamed: 0,region_1,date,retail_recreation,grocery_pharmacy,parks,transit,workplaces,residential,s_d_score
346,17246,New Brunswick,2020-03-29,37.71929824561403,55.140186915887845,57.19298245614036,33.009708737864074,52.17391304347825,30.76923076923077,52.9270282805861
347,17247,New Brunswick,2020-03-30,31.57894736842105,44.85981308411216,13.333333333333336,22.33009708737864,30.43478260869565,61.53846153846154,32.8256841721214
348,17248,New Brunswick,2020-03-31,30.701754385964907,48.598130841121495,13.684210526315793,20.388349514563107,29.347826086956523,61.53846153846154,33.216255879699816
349,17249,New Brunswick,2020-04-01,28.947368421052627,46.728971962616825,7.017543859649127,19.41747572815534,28.26086956521739,66.66666666666666,30.416631904236212
350,17250,New Brunswick,2020-04-02,29.824561403508763,47.663551401869164,6.6666666666666705,19.41747572815534,28.26086956521739,69.23076923076923,30.807880973387597
351,17251,New Brunswick,2020-04-03,30.701754385964907,52.33644859813084,7.017543859649127,20.388349514563107,29.347826086956523,74.35897435897436,32.80745816509075
352,17252,New Brunswick,2020-04-04,27.192982456140346,43.925233644859816,12.280701754385968,25.24271844660194,44.565217391304344,48.71794871794872,34.479619115564844
353,17253,New Brunswick,2020-04-05,36.84210526315789,52.33644859813084,49.12280701754387,27.18446601941747,49.99999999999999,30.76923076923077,48.65581026818177
354,17254,New Brunswick,2020-04-06,35.96491228070175,45.79439252336449,20.701754385964914,22.33009708737864,29.347826086956523,61.53846153846154,35.53427101949352
355,17255,New Brunswick,2020-04-07,34.210526315789465,51.4018691588785,17.54385964912281,23.300970873786408,28.26086956521739,61.53846153846154,36.01481825763984
356,17256,New Brunswick,2020-04-08,37.71929824561403,58.87850467289719,19.29824561403509,26.21359223300971,28.26086956521739,61.53846153846154,39.888017453596156
357,17257,New Brunswick,2020-04-09,48.24561403508771,77.57009345794393,16.140350877192983,26.21359223300971,28.26086956521739,61.53846153846154,46.96122045741217
358,17258,New Brunswick,2020-04-10,0.0,0.0,0.0,0.0,0.0,100.0,0.0
359,17259,New Brunswick,2020-04-11,32.45614035087719,59.813084112149525,7.7192982456140395,23.300970873786408,45.65217391304347,48.71794871794872,39.07575359820933
360,17260,New Brunswick,2020-04-12,14.912280701754385,14.01869158878506,46.31578947368421,26.21359223300971,41.30434782608695,35.897435897435905,30.21877420042764
361,17261,New Brunswick,2020-04-13,31.57894736842105,40.186915887850475,8.070175438596495,14.563106796116509,20.652173913043473,69.23076923076923,27.07218728298863
362,17262,New Brunswick,2020-04-14,39.47368421052631,54.20560747663551,27.017543859649123,28.155339805825236,29.347826086956523,61.53846153846154,41.22331901995304
